op,room_base,room_raw,stage,round,seq_in_room,sender,receiver,is_broadcast,bytes,participants_k
sign,signing_room_1768484543600-11470-13-307278573,signing_room_1768484543600-11470-13-307278573-offline,offline,5,9,2,1,1,6588,2
sign,signing_room_1768484543600-11470-13-307278573,signing_room_1768484543600-11470-13-307278573-offline,offline,6,10,1,2,1,6565,2
sign,signing_room_1768484543600-11470-13-307278573,signing_room_1768484543600-11470-13-307278573-offline,offline,6,11,1,2,1,811,2
sign,signing_room_1768484543600-11470-13-307278573,signing_room_1768484543600-11470-13-307278573-offline,offline,7,12,2,1,1,801,2
sign,signing_room_1768484543600-11470-13-307278573,signing_room_1768484543600-11470-13-307278573-online,online,1,1,1,2,1,183,2
sign,signing_room_1768484543600-11470-13-307278573,signing_room_1768484543600-11470-13-307278573-online,online,4,2,2,1,1,181,2
sign,signing_room_1768484544004-11470-14-274845783,signing_room_1768484544004-11470-14-274845783-offline,offline,1,1,1,2,1,12767,2
sign,signing_room_1768484544004-11470-14-274845783,signing_room_1768484544004-11470-14-274845783-offline,offline,1,2,2,1,1,12812,2
sign,signing_room_1768484544004-11470-14-274845783,signing_room_1768484544004-11470-14-274845783-offline,offline,2,3,2,1,0,5767,2
sign,signing_room_1768484544004-11470-14-274845783,signing_room_1768484544004-11470-14-274845783-offline,offline,2,4,1,2,0,5756,2
sign,signing_room_1768484544004-11470-14-274845783,signing_room_1768484544004-11470-14-274845783-offline,offline,3,5,1,2,1,1263,2
sign,signing_room_1768484544004-11470-14-274845783,signing_room_1768484544004-11470-14-274845783-offline,offline,3,6,2,1,1,1274,2
sign,signing_room_1768484544004-11470-14-274845783,signing_room_1768484544004-11470-14-274845783-offline,offline,4,7,1,2,1,327,2
sign,signing_room_1768484544004-11470-14-274845783,signing_room_1768484544004-11470-14-274845783-offline,offline,5,8,2,1,1,330,2
sign,signing_room_1768484544004-11470-14-274845783,signing_room_1768484544004-11470-14-274845783-offline,offline,5,9,1,2,1,6576,2
sign,signing_room_1768484544004-11470-14-274845783,signing_room_1768484544004-11470-14-274845783-offline,offline,6,10,2,1,1,6597,2
sign,signing_room_1768484544004-11470-14-274845783,signing_room_1768484544004-11470-14-274845783-offline,offline,6,11,2,1,1,813,2
sign,signing_room_1768484544004-11470-14-274845783,signing_room_1768484544004-11470-14-274845783-offline,offline,7,12,1,2,1,814,2
sign,signing_room_1768484544004-11470-14-274845783,signing_room_1768484544004-11470-14-274845783-online,online,1,1,2,1,1,184,2
sign,signing_room_1768484544004-11470-14-274845783,signing_room_1768484544004-11470-14-274845783-online,online,4,2,1,2,1,179,2
sign,signing_room_1768484544406-11470-15-306935833,signing_room_1768484544406-11470-15-306935833-offline,offline,1,1,2,1,1,12760,2
sign,signing_room_1768484544406-11470-15-306935833,signing_room_1768484544406-11470-15-306935833-offline,offline,1,2,1,2,1,12753,2
sign,signing_room_1768484544406-11470-15-306935833,signing_room_1768484544406-11470-15-306935833-offline,offline,2,3,1,2,0,5758,2
sign,signing_room_1768484544406-11470-15-306935833,signing_room_1768484544406-11470-15-306935833-offline,offline,2,4,2,1,0,5735,2
sign,signing_room_1768484544406-11470-15-306935833,signing_room_1768484544406-11470-15-306935833-offline,offline,3,5,2,1,1,1249,2
sign,signing_room_1768484544406-11470-15-306935833,signing_room_1768484544406-11470-15-306935833-offline,offline,3,6,1,2,1,1254,2
sign,signing_room_1768484544406-11470-15-306935833,signing_room_1768484544406-11470-15-306935833-offline,offline,4,7,1,2,1,337,2
sign,signing_room_1768484544406-11470-15-306935833,signing_room_1768484544406-11470-15-306935833-offline,offline,5,8,2,1,1,335,2
sign,signing_room_1768484544406-11470-15-306935833,signing_room_1768484544406-11470-15-306935833-offline,offline,5,9,1,2,1,6522,2
sign,signing_room_1768484544406-11470-15-306935833,signing_room_1768484544406-11470-15-306935833-offline,offline,6,10,2,1,1,6567,2
sign,signing_room_1768484544406-11470-15-306935833,signing_room_1768484544406-11470-15-306935833-offline,offline,6,11,2,1,1,814,2
sign,signing_room_1768484544406-11470-15-306935833,signing_room_1768484544406-11470-15-306935833-offline,offline,7,12,1,2,1,800,2
sign,signing_room_1768484544406-11470-15-306935833,signing_room_1768484544406-11470-15-306935833-online,online,1,1,1,2,1,181,2
sign,signing_room_1768484544406-11470-15-306935833,signing_room_1768484544406-11470-15-306935833-online,online,4,2,2,1,1,178,2
sign,signing_room_1768484544802-11470-16-1333128384,signing_room_1768484544802-11470-16-1333128384-offline,offline,1,1,2,1,1,12737,2
sign,signing_room_1768484544802-11470-16-1333128384,signing_room_1768484544802-11470-16-1333128384-offline,offline,1,2,1,2,1,12744,2
sign,signing_room_1768484544802-11470-16-1333128384,signing_room_1768484544802-11470-16-1333128384-offline,offline,2,3,2,1,0,5754,2
sign,signing_room_1768484544802-11470-16-1333128384,signing_room_1768484544802-11470-16-1333128384-offline,offline,2,4,1,2,0,5745,2
sign,signing_room_1768484544802-11470-16-1333128384,signing_room_1768484544802-11470-16-1333128384-offline,offline,3,5,2,1,1,1268,2
sign,signing_room_1768484544802-11470-16-1333128384,signing_room_1768484544802-11470-16-1333128384-offline,offline,3,6,1,2,1,1251,2
sign,signing_room_1768484544802-11470-16-1333128384,signing_room_1768484544802-11470-16-1333128384-offline,offline,4,7,2,1,1,338,2
sign,signing_room_1768484544802-11470-16-1333128384,signing_room_1768484544802-11470-16-1333128384-offline,offline,5,8,1,2,1,332,2
sign,signing_room_1768484544802-11470-16-1333128384,signing_room_1768484544802-11470-16-1333128384-offline,offline,5,9,1,2,1,6561,2
sign,signing_room_1768484544802-11470-16-1333128384,signing_room_1768484544802-11470-16-1333128384-offline,offline,6,10,2,1,1,6581,2
sign,signing_room_1768484544802-11470-16-1333128384,signing_room_1768484544802-11470-16-1333128384-offline,offline,6,11,2,1,1,807,2
sign,signing_room_1768484544802-11470-16-1333128384,signing_room_1768484544802-11470-16-1333128384-offline,offline,7,12,1,2,1,804,2
sign,signing_room_1768484544802-11470-16-1333128384,signing_room_1768484544802-11470-16-1333128384-online,online,1,1,2,1,1,184,2
sign,signing_room_1768484544802-11470-16-1333128384,signing_room_1768484544802-11470-16-1333128384-online,online,4,2,1,2,1,184,2
sign,signing_room_1768484545203-11470-17-2631310891,signing_room_1768484545203-11470-17-2631310891-offline,offline,1,1,2,1,1,12728,2
sign,signing_room_1768484545203-11470-17-2631310891,signing_room_1768484545203-11470-17-2631310891-offline,offline,1,2,1,2,1,12787,2
sign,signing_room_1768484545203-11470-17-2631310891,signing_room_1768484545203-11470-17-2631310891-offline,offline,2,3,1,2,0,5746,2
sign,signing_room_1768484545203-11470-17-2631310891,signing_room_1768484545203-11470-17-2631310891-offline,offline,2,4,2,1,0,5763,2
sign,signing_room_1768484545203-11470-17-2631310891,signing_room_1768484545203-11470-17-2631310891-offline,offline,3,5,1,2,1,1260,2
sign,signing_room_1768484545203-11470-17-2631310891,signing_room_1768484545203-11470-17-2631310891-offline,offline,3,6,2,1,1,1268,2
sign,signing_room_1768484545203-11470-17-2631310891,signing_room_1768484545203-11470-17-2631310891-offline,offline,4,7,1,2,1,337,2
sign,signing_room_1768484545203-11470-17-2631310891,signing_room_1768484545203-11470-17-2631310891-offline,offline,5,8,2,1,1,337,2
sign,signing_room_1768484545203-11470-17-2631310891,signing_room_1768484545203-11470-17-2631310891-offline,offline,5,9,1,2,1,6557,2
sign,signing_room_1768484545203-11470-17-2631310891,signing_room_1768484545203-11470-17-2631310891-offline,offline,6,10,2,1,1,6528,2
sign,signing_room_1768484545203-11470-17-2631310891,signing_room_1768484545203-11470-17-2631310891-offline,offline,6,11,1,2,1,799,2
sign,signing_room_1768484545203-11470-17-2631310891,signing_room_1768484545203-11470-17-2631310891-offline,offline,7,12,2,1,1,806,2
sign,signing_room_1768484545203-11470-17-2631310891,signing_room_1768484545203-11470-17-2631310891-online,online,1,1,1,2,1,181,2
sign,signing_room_1768484545203-11470-17-2631310891,signing_room_1768484545203-11470-17-2631310891-online,online,4,2,2,1,1,185,2
sign,signing_room_1768484545599-11470-18-1329423455,signing_room_1768484545599-11470-18-1329423455-offline,offline,1,1,2,1,1,12797,2
sign,signing_room_1768484545599-11470-18-1329423455,signing_room_1768484545599-11470-18-1329423455-offline,offline,1,2,1,2,1,12660,2
sign,signing_room_1768484545599-11470-18-1329423455,signing_room_1768484545599-11470-18-1329423455-offline,offline,2,3,1,2,0,5773,2
sign,signing_room_1768484545599-11470-18-1329423455,signing_room_1768484545599-11470-18-1329423455-offline,offline,2,4,2,1,0,5778,2
sign,signing_room_1768484545599-11470-18-1329423455,signing_room_1768484545599-11470-18-1329423455-offline,offline,3,5,2,1,1,1246,2
sign,signing_room_1768484545599-11470-18-1329423455,signing_room_1768484545599-11470-18-1329423455-offline,offline,3,6,1,2,1,1261,2
sign,signing_room_1768484545599-11470-18-1329423455,signing_room_1768484545599-11470-18-1329423455-offline,offline,4,7,2,1,1,339,2
sign,signing_room_1768484545599-11470-18-1329423455,signing_room_1768484545599-11470-18-1329423455-offline,offline,5,8,1,2,1,340,2
sign,signing_room_1768484545599-11470-18-1329423455,signing_room_1768484545599-11470-18-1329423455-offline,offline,5,9,2,1,1,6571,2
sign,signing_room_1768484545599-11470-18-1329423455,signing_room_1768484545599-11470-18-1329423455-offline,offline,6,10,1,2,1,6584,2
sign,signing_room_1768484545599-11470-18-1329423455,signing_room_1768484545599-11470-18-1329423455-offline,offline,6,11,1,2,1,815,2
sign,signing_room_1768484545599-11470-18-1329423455,signing_room_1768484545599-11470-18-1329423455-offline,offline,7,12,2,1,1,807,2
sign,signing_room_1768484545599-11470-18-1329423455,signing_room_1768484545599-11470-18-1329423455-online,online,1,1,2,1,1,180,2
sign,signing_room_1768484545599-11470-18-1329423455,signing_room_1768484545599-11470-18-1329423455-online,online,4,2,1,2,1,183,2
sign,signing_room_1768484545996-11470-19-2081913484,signing_room_1768484545996-11470-19-2081913484-offline,offline,1,1,2,1,1,12681,2
sign,signing_room_1768484545996-11470-19-2081913484,signing_room_1768484545996-11470-19-2081913484-offline,offline,1,2,1,2,1,12710,2
sign,signing_room_1768484545996-11470-19-2081913484,signing_room_1768484545996-11470-19-2081913484-offline,offline,2,3,2,1,0,5757,2
sign,signing_room_1768484545996-11470-19-2081913484,signing_room_1768484545996-11470-19-2081913484-offline,offline,2,4,1,2,0,5739,2
sign,signing_room_1768484545996-11470-19-2081913484,signing_room_1768484545996-11470-19-2081913484-offline,offline,3,5,1,2,1,1260,2
sign,signing_room_1768484545996-11470-19-2081913484,signing_room_1768484545996-11470-19-2081913484-offline,offline,3,6,2,1,1,1251,2
sign,signing_room_1768484545996-11470-19-2081913484,signing_room_1768484545996-11470-19-2081913484-offline,offline,4,7,1,2,1,337,2
sign,signing_room_1768484545996-11470-19-2081913484,signing_room_1768484545996-11470-19-2081913484-offline,offline,5,8,2,1,1,328,2
sign,signing_room_1768484545996-11470-19-2081913484,signing_room_1768484545996-11470-19-2081913484-offline,offline,5,9,1,2,1,6542,2
sign,signing_room_1768484545996-11470-19-2081913484,signing_room_1768484545996-11470-19-2081913484-offline,offline,6,10,2,1,1,6601,2
sign,signing_room_1768484545996-11470-19-2081913484,signing_room_1768484545996-11470-19-2081913484-offline,offline,6,11,2,1,1,808,2
sign,signing_room_1768484545996-11470-19-2081913484,signing_room_1768484545996-11470-19-2081913484-offline,offline,7,12,1,2,1,824,2
sign,signing_room_1768484545996-11470-19-2081913484,signing_room_1768484545996-11470-19-2081913484-online,online,1,1,1,2,1,180,2
sign,signing_room_1768484545996-11470-19-2081913484,signing_room_1768484545996-11470-19-2081913484-online,online,4,2,2,1,1,182,2
sign,signing_room_1768484546391-11470-20-3056016612,signing_room_1768484546391-11470-20-3056016612-offline,offline,1,1,2,1,1,12688,2
sign,signing_room_1768484546391-11470-20-3056016612,signing_room_1768484546391-11470-20-3056016612-offline,offline,1,2,1,2,1,12775,2
sign,signing_room_1768484546391-11470-20-3056016612,signing_room_1768484546391-11470-20-3056016612-offline,offline,2,3,2,1,0,5769,2
sign,signing_room_1768484546391-11470-20-3056016612,signing_room_1768484546391-11470-20-3056016612-offline,offline,2,4,1,2,0,5742,2
sign,signing_room_1768484546391-11470-20-3056016612,signing_room_1768484546391-11470-20-3056016612-offline,offline,3,5,2,1,1,1252,2
sign,signing_room_1768484546391-11470-20-3056016612,signing_room_1768484546391-11470-20-3056016612-offline,offline,3,6,1,2,1,1266,2
sign,signing_room_1768484546391-11470-20-3056016612,signing_room_1768484546391-11470-20-3056016612-offline,offline,4,7,2,1,1,335,2
sign,signing_room_1768484546391-11470-20-3056016612,signing_room_1768484546391-11470-20-3056016612-offline,offline,5,8,1,2,1,339,2
sign,signing_room_1768484546391-11470-20-3056016612,signing_room_1768484546391-11470-20-3056016612-offline,offline,5,9,2,1,1,6573,2
sign,signing_room_1768484546391-11470-20-3056016612,signing_room_1768484546391-11470-20-3056016612-offline,offline,6,10,1,2,1,6561,2
sign,signing_room_1768484546391-11470-20-3056016612,signing_room_1768484546391-11470-20-3056016612-offline,offline,6,11,2,1,1,806,2
sign,signing_room_1768484546391-11470-20-3056016612,signing_room_1768484546391-11470-20-3056016612-offline,offline,7,12,1,2,1,807,2
sign,signing_room_1768484546391-11470-20-3056016612,signing_room_1768484546391-11470-20-3056016612-online,online,1,1,2,1,1,178,2
sign,signing_room_1768484546391-11470-20-3056016612,signing_room_1768484546391-11470-20-3056016612-online,online,4,2,1,2,1,183,2
