op,room_base,room_raw,stage,round,seq_in_room,sender,receiver,is_broadcast,bytes,participants_k
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,1,2,2,1,1,16286,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,1,2,2,3,1,16286,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,1,3,3,1,1,16305,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,1,3,3,2,1,16305,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,2,4,1,2,0,5729,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,2,5,1,3,0,5725,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,2,6,2,1,0,5722,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,3,7,2,3,0,5718,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,3,8,3,1,0,5730,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,3,9,3,2,0,5720,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,4,10,2,1,1,1266,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,4,10,2,3,1,1266,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,4,11,3,1,1,1265,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,4,11,3,2,1,1265,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,4,12,1,2,1,1253,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,4,12,1,3,1,1253,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,5,13,2,1,1,332,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,5,13,2,3,1,332,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,5,14,3,1,1,342,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,5,14,3,2,1,342,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,5,15,1,2,1,332,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,5,15,1,3,1,332,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,6,16,3,1,1,12942,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,6,16,3,2,1,12942,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,6,17,2,1,1,12924,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,6,17,2,3,1,12924,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,6,18,1,2,1,12874,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,6,18,1,3,1,12874,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,7,19,2,1,1,798,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,7,19,2,3,1,798,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,7,20,3,1,1,811,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,7,20,3,2,1,811,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,7,21,1,2,1,807,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-offline,offline,7,21,1,3,1,807,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-online,online,1,1,1,2,1,180,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-online,online,1,1,1,3,1,180,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-online,online,3,2,2,1,1,188,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-online,online,3,2,2,3,1,188,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-online,online,5,3,3,1,1,185,3
sign,signing_room_1768580892577-30117-12-2819325320,signing_room_1768580892577-30117-12-2819325320-online,online,5,3,3,2,1,185,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,1,1,1,2,1,16308,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,1,1,1,3,1,16308,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,1,2,3,1,1,16430,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,1,2,3,2,1,16430,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,1,3,2,1,1,16310,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,1,3,2,3,1,16310,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,2,4,1,2,0,5747,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,2,5,1,3,0,5719,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,2,6,2,1,0,5757,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,3,7,2,3,0,5740,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,3,8,3,1,0,5734,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,3,9,3,2,0,5767,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,4,10,2,1,1,1270,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,4,10,2,3,1,1270,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,4,11,1,2,1,1260,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,4,11,1,3,1,1260,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,4,12,3,1,1,1267,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,4,12,3,2,1,1267,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,5,13,2,1,1,327,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,5,13,2,3,1,327,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,5,14,3,1,1,327,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,5,14,3,2,1,327,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,5,15,1,2,1,341,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,5,15,1,3,1,341,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,6,16,2,1,1,12946,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,6,16,2,3,1,12946,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,6,17,3,1,1,12891,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,6,17,3,2,1,12891,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,6,18,1,2,1,12931,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,6,18,1,3,1,12931,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,7,19,1,2,1,812,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,7,19,1,3,1,812,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,7,20,2,1,1,795,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,7,20,2,3,1,795,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,7,21,3,1,1,812,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-offline,offline,7,21,3,2,1,812,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-online,online,1,1,3,1,1,181,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-online,online,1,1,3,2,1,181,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-online,online,3,2,2,1,1,181,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-online,online,3,2,2,3,1,181,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-online,online,5,3,1,2,1,182,3
sign,signing_room_1768580893194-30117-13-467223624,signing_room_1768580893194-30117-13-467223624-online,online,5,3,1,3,1,182,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,1,1,1,2,1,16337,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,1,1,1,3,1,16337,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,1,2,3,1,1,16307,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,1,2,3,2,1,16307,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,1,3,2,1,1,16305,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,1,3,2,3,1,16305,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,2,4,1,2,0,5742,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,2,5,1,3,0,5747,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,2,6,3,1,0,5770,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,3,7,3,2,0,5701,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,3,8,2,1,0,5739,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,3,9,2,3,0,5773,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,4,10,1,2,1,1253,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,4,10,1,3,1,1253,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,4,11,3,1,1,1276,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,4,11,3,2,1,1276,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,4,12,2,1,1,1247,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,4,12,2,3,1,1247,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,5,13,1,2,1,326,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,5,13,1,3,1,326,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,5,14,3,1,1,338,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,5,14,3,2,1,338,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,5,15,2,1,1,341,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,5,15,2,3,1,341,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,6,16,3,1,1,12916,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,6,16,3,2,1,12916,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,6,17,1,2,1,12889,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,6,17,1,3,1,12889,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,6,18,2,1,1,12876,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,6,18,2,3,1,12876,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,7,19,2,1,1,804,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,7,19,2,3,1,804,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,7,20,3,1,1,812,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,7,20,3,2,1,812,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,7,21,1,2,1,799,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-offline,offline,7,21,1,3,1,799,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-online,online,1,1,2,1,1,183,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-online,online,1,1,2,3,1,183,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-online,online,3,2,1,2,1,176,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-online,online,3,2,1,3,1,176,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-online,online,5,3,3,1,1,184,3
sign,signing_room_1768580893805-30117-14-70411099,signing_room_1768580893805-30117-14-70411099-online,online,5,3,3,2,1,184,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,1,1,1,2,1,16339,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,1,1,1,3,1,16339,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,1,2,2,1,1,16344,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,1,2,2,3,1,16344,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,1,3,3,1,1,16261,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,1,3,3,2,1,16261,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,2,4,2,1,0,5761,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,2,5,2,3,0,5723,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,2,6,1,2,0,5740,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,3,7,3,1,0,5745,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,3,8,3,2,0,5754,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,3,9,1,3,0,5721,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,4,10,2,1,1,1231,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,4,10,2,3,1,1231,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,4,11,1,2,1,1262,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,4,11,1,3,1,1262,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,4,12,3,1,1,1270,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,4,12,3,2,1,1270,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,5,13,2,1,1,332,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,5,13,2,3,1,332,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,5,14,3,1,1,330,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,5,14,3,2,1,330,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,5,15,1,2,1,336,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,5,15,1,3,1,336,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,6,16,2,1,1,12905,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,6,16,2,3,1,12905,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,6,17,1,2,1,12919,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,6,17,1,3,1,12919,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,6,18,3,1,1,12938,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,6,18,3,2,1,12938,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,7,19,1,2,1,816,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,7,19,1,3,1,816,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,7,20,3,1,1,810,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,7,20,3,2,1,810,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,7,21,2,1,1,800,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-offline,offline,7,21,2,3,1,800,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-online,online,1,1,3,1,1,185,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-online,online,1,1,3,2,1,185,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-online,online,3,2,1,2,1,182,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-online,online,3,2,1,3,1,182,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-online,online,5,3,2,1,1,191,3
sign,signing_room_1768580894410-30117-15-487322607,signing_room_1768580894410-30117-15-487322607-online,online,5,3,2,3,1,191,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,1,1,2,1,1,16244,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,1,1,2,3,1,16244,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,1,2,3,1,1,16345,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,1,2,3,2,1,16345,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,1,3,1,2,1,16341,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,1,3,1,3,1,16341,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,2,4,3,1,0,5751,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,2,5,3,2,0,5752,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,2,6,2,1,0,5795,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,3,7,2,3,0,5760,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,3,8,1,2,0,5775,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,3,9,1,3,0,5750,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,4,10,2,1,1,1262,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,4,10,2,3,1,1262,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,4,11,3,1,1,1235,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,4,11,3,2,1,1235,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,4,12,1,2,1,1250,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,4,12,1,3,1,1250,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,5,13,2,1,1,336,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,5,13,2,3,1,336,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,5,14,3,1,1,338,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,5,14,3,2,1,338,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,5,15,1,2,1,340,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,5,15,1,3,1,340,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,6,16,2,1,1,12913,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,6,16,2,3,1,12913,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,6,17,1,2,1,12953,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,6,17,1,3,1,12953,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,6,18,3,1,1,12943,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,6,18,3,2,1,12943,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,7,19,2,1,1,803,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,7,19,2,3,1,803,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,7,20,1,2,1,800,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,7,20,1,3,1,800,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,7,21,3,1,1,807,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-offline,offline,7,21,3,2,1,807,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-online,online,1,1,1,2,1,183,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-online,online,1,1,1,3,1,183,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-online,online,3,2,3,1,1,183,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-online,online,3,2,3,2,1,183,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-online,online,5,3,2,1,1,181,3
sign,signing_room_1768580895015-30117-16-166073583,signing_room_1768580895015-30117-16-166073583-online,online,5,3,2,3,1,181,3
sign,signing_room_1768580895635-30117-17-291692974,signing_room_1768580895635-30117-17-291692974-offline,offline,1,1,2,1,1,16342,3
sign,signing_room_1768580895635-30117-17-291692974,signing_room_1768580895635-30117-17-291692974-offline,offline,1,1,2,3,1,16342,3
sign,signing_room_1768580895635-30117-17-291692974,signing_room_1768580895635-30117-17-291692974-offline,offline,1,2,1,2,1,16305,3
sign,signing_room_1768580895635-30117-17-291692974,signing_room_1768580895635-30117-17-291692974-offline,offline,1,2,1,3,1,16305,3
sign,signing_room_1768580895635-30117-17-291692974,signing_room_1768580895635-30117-17-291692974-offline,offline,1,3,3,1,1,16337,3
sign,signing_room_1768580895635-30117-17-291692974,signing_room_1768580895635-30117-17-291692974-offline,offline,1,3,3,2,1,16337,3
sign,signing_room_1768580895635-30117-17-291692974,signing_room_1768580895635-30117-17-291692974-offline,offline,2,4,2,1,0,5759,3
sign,signing_room_1768580895635-30117-17-291692974,signing_room_1768580895635-30117-17-291692974-offline,offline,2,5,2,3,0,5727,3
sign,signing_room_1768580895635-30117-17-291692974,signing_room_1768580895635-30117-17-291692974-offline,offline,2,6,3,1,0,5732,3
sign,signing_room_1768580895635-30117-17-291692974,signing_room_1768580895635-30117-17-291692974-offline,offline,3,7,1,2,0,5725,3
sign,signing_room_1768580895635-30117-17-291692974,signing_room_1768580895635-30117-17-291692974-offline,offline,3,8,3,2,0,5730,3
